gene_symbol,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50
IFITM3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IFNA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IFNG,-0.03228726238012314,-0.004176534246653318,0.015210691839456558,-0.06179189309477806,0.08489077538251877,0.01996796205639839,-0.017982739955186844,-0.01970789022743702,-0.01691291481256485,-0.01777815818786621,-0.01674654707312584,0.010561785660684109,0.05235182121396065,0.015708308666944504,-0.006727538071572781,-0.04110156372189522,-0.011782270856201649,0.01943865790963173,0.02486897073686123,-0.0220631193369627,0.020428316667675972,0.005433505866676569,-0.01709788106381893,0.0193345844745636,0.006561558693647385,0.05181774124503136,-0.024362048134207726,-0.012935110367834568,0.06784878671169281,0.0436771959066391,0.044460587203502655,-0.02065461315214634,-0.05427205562591553,-0.16601493954658508,-0.05861924588680267,0.022603852674365044,0.004439068958163261,-0.052263643592596054,0.03178565204143524,0.24852703511714935,0.12407053261995316,-0.25521647930145264,0.01161935180425644,0.6258615851402283,-0.293918639421463,-0.2664102613925934,0.008144187740981579,-0.040856871753931046,0.19257910549640656,-0.0929102823138237
IFNGR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IGBP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IGHA1_secreted,0.0064171962440013885,0.0848613902926445,-0.04948266223073006,-0.018516721203923225,-0.0825611799955368,0.2435014694929123,0.21679827570915222,-0.3519417643547058,0.11067662388086319,-0.010027604177594185,0.14340075850486755,0.2780771255493164,0.04961852356791496,0.025271743535995483,0.02502383105456829,-0.034240469336509705,0.03584648668766022,-0.03682955726981163,0.0652724876999855,0.1236862763762474,0.012819647789001465,-0.3377254903316498,-0.16203084588050842,-0.1974002569913864,-0.02911517396569252,-0.01170362625271082,-0.007596386130899191,-0.01759825088083744,0.014993268065154552,0.037930022925138474,-0.03069637343287468,0.04840206354856491,0.04675241559743881,-0.08863653987646103,-0.022703828290104866,0.031647052615880966,0.03254293277859688,0.023758593946695328,-0.05681031942367554,0.04937053099274635,0.04858679324388504,0.05716710910201073,0.023967087268829346,-0.05854782089591026,-0.09278703480958939,0.07283283770084381,0.09368204325437546,0.11191590130329132,0.23080958425998688,-0.008617334999144077
IGHD_membrane,0.008557445369660854,0.15952648222446442,-0.11358992755413055,-0.011027832515537739,0.03542757406830788,-0.11009616404771805,-0.057443685829639435,0.13334737718105316,0.10525401681661606,0.06579151004552841,-0.1277216374874115,-0.0006361334817484021,0.020387928932905197,-0.02556988224387169,-0.032274357974529266,-0.0653451681137085,-0.06070423871278763,-0.05145164579153061,-0.04026578739285469,0.0010982679668813944,-0.026965998113155365,0.011529873125255108,-0.02370636537671089,-0.010060860775411129,0.027781357988715172,0.0032063042744994164,-0.010697702877223492,0.0012095990823581815,0.032308295369148254,0.010029671713709831,0.001962885493412614,-0.011214904487133026,-0.01803569309413433,0.0050072092562913895,-0.03357429429888725,-0.00584104098379612,0.014063563197851181,-0.003345256904140115,-0.025178661569952965,-0.011043275706470013,0.023648103699088097,-0.030190328136086464,-0.02608509175479412,-0.007177493069320917,0.01971692405641079,-0.06502865999937057,-0.015283521264791489,-0.07113833725452423,-0.10553629696369171,-0.028113076463341713
IGHE_secreted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IGHG1_membrane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IGHG1_secreted,0.0022925413213670254,0.04929221421480179,-0.031605314463377,-0.025751611217856407,-0.04183315858244896,0.1425359845161438,0.14168336987495422,-0.1883385181427002,0.06131000071763992,-0.004437488503754139,0.06766407936811447,0.08497007936239243,0.0034357099793851376,-0.02665928564965725,-0.03797181323170662,-0.05876851826906204,-0.031859371811151505,-0.045228369534015656,-0.11641522496938705,-0.09953810274600983,-0.02320101298391819,0.45485544204711914,0.1792820394039154,0.27114856243133545,0.030585845932364464,-0.0014388617128133774,-0.008771096356213093,-0.029049374163150787,-0.024719592183828354,-0.018303262069821358,-0.037413597106933594,-0.031011387705802917,-0.016302186995744705,-0.011547568254172802,-0.01083360891789198,-0.062387268990278244,-0.09087299555540085,0.009957870468497276,-0.06982966512441635,-0.002327963477000594,0.0364098884165287,0.029023773968219757,-0.006468830164521933,-0.0315559059381485,-0.06605739891529083,0.003573864931240678,0.07984031736850739,0.02530740387737751,0.07027605175971985,0.002515532774850726
IGHG2_secreted,-0.0007008137763477862,0.06666526943445206,-0.039519794285297394,-0.026927972212433815,-0.046792034059762955,0.154397115111351,0.15721702575683594,-0.20100095868110657,0.05595559999346733,-0.016372082754969597,0.08944970369338989,0.09654119610786438,0.005446488969027996,-0.014641514047980309,-0.04325318709015846,-0.047455642372369766,-0.015855450183153152,-0.0413815975189209,-0.12382381409406662,-0.0851915031671524,-0.048298053443431854,0.4651912450790405,0.1792028248310089,0.24950546026229858,0.044772665947675705,-0.012609143741428852,0.018946591764688492,-0.01935717649757862,0.007494123186916113,-0.03296864032745361,-0.02558068372309208,-0.013839010149240494,-0.01009351946413517,0.02871362492442131,0.03461707755923271,-0.018224820494651794,-0.010025296360254288,-0.010689401999115944,-0.005397622939199209,-0.0004128337895963341,0.007458666805177927,8.288980461657047e-05,-0.0021278811618685722,0.007314225658774376,0.014160742983222008,0.010624145157635212,-0.012873109430074692,-0.0008513274369761348,0.038391195237636566,-0.04084789752960205
IGHG3_secreted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IGHG4_secreted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IGHM_membrane,0.015182889997959137,0.3187532424926758,-0.21167157590389252,-0.018654365092515945,0.06669889390468597,-0.2032143771648407,-0.12475388497114182,0.23459160327911377,0.20560990273952484,0.1274791657924652,-0.2560420036315918,-0.008336486294865608,0.026384538039565086,-0.08894135802984238,-0.0194103941321373,-0.11196216940879822,-0.048823583871126175,-0.029111139476299286,-0.02098713628947735,0.03204686567187309,0.00464979000389576,0.0033118235878646374,0.022119935601949692,0.02994566410779953,0.001149389543570578,-0.0032961878459900618,-0.011394650675356388,-0.016347555443644524,0.023897528648376465,0.03224005177617073,0.009586005471646786,-0.045867275446653366,0.03919330611824989,0.011288638226687908,0.07799267768859863,-0.01716337539255619,-0.27290233969688416,0.03045825846493244,-0.13613703846931458,-0.020176012068986893,0.13403119146823883,-0.011420458555221558,-0.012227557599544525,-0.031677164137363434,-0.085807204246521,-0.0003356598026584834,0.025858266279101372,0.05618935450911522,0.17707020044326782,-0.04567493125796318
IGHM_secreted,0.005350013263523579,0.1549045592546463,-0.09196549654006958,-0.01894950494170189,0.025577254593372345,-0.09897792339324951,-0.03574227914214134,0.1264897882938385,0.10323858261108398,0.07483290135860443,-0.13922835886478424,0.015451611019670963,0.023750342428684235,-0.045494548976421356,-0.007658999878913164,-0.06571140140295029,-0.029362406581640244,-0.0225781612098217,-0.012865420430898666,0.01579934172332287,-0.005890316795557737,0.05264846608042717,0.027848143130540848,0.034664373844861984,0.017022330313920975,-0.004079131409525871,-0.016557473689317703,-0.004798450041562319,0.03990687057375908,0.08208221942186356,-0.03771451488137245,-0.05046232044696808,0.015266873873770237,-0.02522287145256996,-0.022816568613052368,0.029098810628056526,-0.2095545083284378,0.08482960611581802,-0.18868598341941833,0.00985613465309143,0.1515294760465622,0.12666386365890503,0.028963876888155937,-0.08165241777896881,-0.10602346807718277,0.11147137731313705,0.06971888244152069,0.14593178033828735,0.28507521748542786,0.011874168179929256
IGKC,0.010702477768063545,0.2822662889957428,-0.19294631481170654,-0.04038844257593155,-0.04242734611034393,0.19581852853298187,0.25829628109931946,-0.3916104733943939,0.27463629841804504,0.09737598150968552,-0.25185731053352356,-0.35268470644950867,0.03482963144779205,-0.016203541308641434,-0.09177222102880478,-0.07759637385606766,-0.06837352365255356,-0.043827205896377563,-0.048535533249378204,0.04057440534234047,-0.01204138807952404,-0.03755905479192734,-0.06354240328073502,-0.05166851356625557,0.004108633380383253,-0.0034251457545906305,0.006282148417085409,0.030576191842556,0.010349084623157978,0.004314836114645004,0.010097202844917774,0.005354971159249544,-0.01192930806428194,0.027003763243556023,-0.006536236964166164,0.005391994025558233,0.06929861754179001,-0.028093095868825912,0.059823717921972275,-0.0285669956356287,-0.051313385367393494,-0.04640498384833336,-0.022109229117631912,0.042051784694194794,0.09612707793712616,-0.07254372537136078,-0.09463319182395935,-0.10835345089435577,-0.2342575490474701,0.021031484007835388
IGLC3,0.01570475660264492,0.21436293423175812,-0.13975366950035095,-0.008311989717185497,0.013285256922245026,-0.025704652070999146,-0.030087105929851532,0.0926189124584198,0.06183670088648796,0.006881019100546837,0.1859307438135147,0.7760257124900818,0.02016289532184601,-0.0613504983484745,0.12434686720371246,-0.019409053027629852,0.05785217508673668,-0.009736561216413975,0.008425588719546795,0.013945254497230053,-0.003039587987586856,0.03447628393769264,0.010206097736954689,0.008807460777461529,-0.005405372940003872,-0.016528498381376266,-0.002387651475146413,0.025326082482933998,0.0013445902150124311,-0.001076962798833847,0.019931020215153694,-0.01839984767138958,-0.03192855045199394,0.04393322393298149,0.007921542041003704,0.004139228258281946,0.019567716866731644,-0.023441294208168983,0.04321674257516861,-0.01270660012960434,-0.03522968664765358,-0.04918839409947395,-0.013659179210662842,0.045908231288194656,0.10322465002536774,-0.06790260225534439,-0.10221068561077118,-0.10569042712450027,-0.22149650752544403,0.021628487855196
IKZF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IKZF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL12A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL12RB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL12RB2,-0.014227577485144138,-0.006385008338838816,-0.008140580728650093,-0.006704462692141533,-0.03225260600447655,-0.02061566710472107,0.018317224457859993,0.004610881209373474,-0.0010604759445413947,-0.005181555636227131,0.0047545540146529675,-0.00019191543105989695,-0.0001483333035139367,-0.03090892918407917,0.0041724457405507565,-0.010521621443331242,-0.02210707776248455,0.009738934226334095,0.008958633057773113,0.009547336027026176,-0.016679923981428146,0.015110732056200504,-0.01623913273215294,-0.020582767203450203,-0.0032237418927252293,0.0013306902255862951,0.015742164105176926,0.0034633157774806023,-0.045423295348882675,0.003972447477281094,-0.013560423627495766,0.014649806544184685,0.02092866413295269,0.01897324249148369,-0.041407641023397446,0.014988955110311508,-0.03912597522139549,-0.021974407136440277,0.02204633504152298,-0.03384224325418472,-0.004423705395311117,-0.0609557218849659,0.006483688019216061,0.024249285459518433,0.038228247314691544,0.028078584000468254,-0.020535768941044807,0.045157015323638916,0.010599971748888493,0.06305114179849625
IL13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL15RA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL18R1,-0.024943210184574127,-0.009073072113096714,-0.01660418137907982,-0.01136523112654686,-0.03697413578629494,-0.010218593291938305,0.015909800305962563,0.008231597021222115,0.009560718201100826,-0.007204043213278055,0.018222257494926453,-0.012823273427784443,0.021978599950671196,-0.004159869160503149,-0.003691796213388443,0.02036541886627674,-0.020682543516159058,0.003911179956048727,-0.0003884078760165721,0.018564827740192413,-0.02187306620180607,0.010683296248316765,-0.01734630949795246,-0.006567460019141436,-0.020237116143107414,0.013380998745560646,0.1010824590921402,0.030713215470314026,-0.008435972034931183,-0.0028679415117949247,-0.03476245701313019,0.01765751652419567,0.004436282906681299,0.014712583273649216,0.0724525973200798,0.03882236406207085,-0.06456820666790009,0.010582408867776394,0.0038485305849462748,-0.07738034427165985,0.040998827666044235,-0.052194803953170776,0.06343673169612885,0.06450977176427841,0.08262022584676743,-0.08730325847864151,-0.13750812411308289,-0.04093882068991661,0.007019946817308664,0.16020719707012177
IL18RAP,-0.04701673239469528,-0.022788330912590027,-0.04768453165888786,-0.008968045935034752,-0.050966087728738785,-0.03495476767420769,0.044913649559020996,0.003034798661246896,-0.02654222771525383,-0.01199366431683302,0.0038253578823059797,-0.007702946662902832,0.044879429042339325,-0.03519641235470772,0.01654933951795101,0.02420814335346222,0.0061129978857934475,-0.02309436909854412,-0.014082148671150208,0.027997255325317383,-0.00961585994809866,0.019046345725655556,0.021959461271762848,-0.039226286113262177,-0.03574425354599953,0.07692234963178635,0.11958161741495132,0.08605844527482986,0.00920267403125763,0.02834141068160534,-0.0066521926783025265,-0.056155674159526825,-0.04251045361161232,0.05175395309925079,0.026733724400401115,-0.03868479281663895,-0.011033996939659119,-0.021720580756664276,0.030085798352956772,0.045491307973861694,0.019648447632789612,-0.14064021408557892,0.15124543011188507,0.02026432752609253,0.18982693552970886,-0.01353556290268898,-0.2801453173160553,-0.07764249294996262,0.21408696472644806,0.34357282519340515
IL1B,0.08406145125627518,-0.07843335717916489,-0.06659437716007233,-0.10450861603021622,0.1167844906449318,-0.007159033324569464,0.05979587882757187,0.0007825644570402801,-0.04210079088807106,0.3812781870365143,0.12391377240419388,0.006983911618590355,-0.04895864427089691,-0.1936764270067215,-0.23209330439567566,0.1733604073524475,0.050175007432699203,0.36180803179740906,-0.23650607466697693,0.19649262726306915,-0.5413485765457153,-0.1112421452999115,0.22220443189144135,-0.04818509891629219,-0.13773296773433685,-0.10962502658367157,-0.11675681173801422,0.07076629251241684,0.018641397356987,-0.09393417090177536,-0.0567912757396698,-0.06860536336898804,-0.009276064112782478,-0.04656698927283287,-0.03537570312619209,-0.015122021548449993,-0.007264290936291218,0.006722060963511467,-0.013132981956005096,0.011688454076647758,-0.06250899285078049,-0.03532800078392029,-0.021363869309425354,-0.0049349763430655,-0.03883420303463936,-0.03055247850716114,-0.003786256304010749,-0.0020188400521874428,0.026427647098898888,-0.002722942503169179
IL1R2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL1RL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL1RN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL23R,0.06903930753469467,-0.18928542733192444,-0.16511446237564087,-0.15284337103366852,0.01792280003428459,-0.08921704441308975,0.26646530628204346,0.25225019454956055,0.46194154024124146,-0.24259427189826965,0.18032324314117432,-0.035018954426050186,0.3020598888397217,0.33868131041526794,-0.06745360791683197,0.37062662839889526,-0.14785799384117126,-0.02050149254500866,-0.08013966679573059,-0.1250985860824585,0.010446895845234394,-0.13367344439029694,0.10042202472686768,0.08910931646823883,-0.028848430141806602,-0.03477939963340759,-0.051424551755189896,-0.06583312898874283,0.003043435513973236,-0.048349570482969284,-0.005190984811633825,-0.05299079418182373,-0.013992696069180965,0.00908630434423685,-0.06547077745199203,-0.03551223874092102,-0.00847981870174408,0.014787059277296066,-0.029743440449237823,0.005125310737639666,-0.006312156096100807,0.023515967652201653,0.00964655727148056,0.029614446684718132,0.015971265733242035,0.018963612616062164,0.014213049784302711,0.007674682419747114,-0.005022767465561628,-0.006226468365639448
IL2RA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL2RB,-0.3022348880767822,-0.09472864121198654,-0.06477136164903641,-0.16042445600032806,-0.17113584280014038,-0.1625145971775055,0.12749500572681427,0.018487736582756042,-0.031649406999349594,-0.06404462456703186,0.11084317415952682,-0.059651799499988556,0.1214505136013031,-0.3630748689174652,0.10298555344343185,-0.17014983296394348,-0.15593084692955017,0.03559209778904915,0.01933986321091652,0.12731902301311493,0.039384644478559494,-0.09234938770532608,-0.23867769539356232,0.41540268063545227,-0.3876841366291046,0.03507065027952194,-0.13384602963924408,0.04333128035068512,-0.12417776137590408,0.015215691179037094,0.11847393959760666,-0.09809114038944244,-0.10212254524230957,-0.10055173933506012,-0.1037919744849205,0.0663360059261322,0.1365222930908203,-0.03219428285956383,-0.09401515126228333,-0.006645665504038334,0.10080620646476746,-0.03446025401353836,0.0068880789913237095,-0.06145158410072327,0.018573451787233353,-0.00615609809756279,0.04613782465457916,-0.0193636491894722,-0.05958479270339012,-0.05622575804591179
IL3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL3RA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL4R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL7R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IRF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
